id,company_id,fiscal_year,ledger_id,department_id,project_id,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,total_target,is_active,created_at,updated_at
34,14,2082/83,115,,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:09:43.201583+00:00,2026-03-14 13:09:43.201585+00:00
35,14,2082/83,114,,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:09:43.201587+00:00,2026-03-14 13:09:43.201589+00:00
36,14,2082/83,119,,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:09:43.201591+00:00,2026-03-14 13:09:43.201593+00:00
37,14,2082/83,121,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430183+00:00,2026-03-14 13:16:11.430189+00:00
38,14,2082/83,277,2.0,,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,True,2026-03-14 13:16:11.430191+00:00,2026-03-14 13:16:11.430193+00:00
39,14,2082/83,739,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430196+00:00,2026-03-14 13:16:11.430198+00:00
40,14,2082/83,111,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430200+00:00,2026-03-14 13:16:11.430202+00:00
41,14,2082/83,112,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430204+00:00,2026-03-14 13:16:11.430206+00:00
42,14,2082/83,115,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430209+00:00,2026-03-14 13:16:11.430211+00:00
43,14,2082/83,122,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430213+00:00,2026-03-14 13:16:11.430215+00:00
44,14,2082/83,116,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430217+00:00,2026-03-14 13:16:11.430219+00:00
45,14,2082/83,120,2.0,,0.0,5554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.0,True,2026-03-14 13:16:11.430221+00:00,2026-03-14 13:16:11.430223+00:00
46,14,2082/83,114,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430225+00:00,2026-03-14 13:16:11.430227+00:00
47,14,2082/83,118,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430229+00:00,2026-03-14 13:16:11.430231+00:00
48,14,2082/83,665,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430233+00:00,2026-03-14 13:16:11.430235+00:00
49,14,2082/83,108,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430237+00:00,2026-03-14 13:16:11.430239+00:00
50,14,2082/83,110,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430241+00:00,2026-03-14 13:16:11.430243+00:00
51,14,2082/83,119,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430245+00:00,2026-03-14 13:16:11.430247+00:00
52,14,2082/83,113,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430249+00:00,2026-03-14 13:16:11.430251+00:00
53,14,2082/83,107,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430253+00:00,2026-03-14 13:16:11.430254+00:00
54,14,2082/83,109,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430256+00:00,2026-03-14 13:16:11.430258+00:00
55,14,2082/83,104,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430260+00:00,2026-03-14 13:16:11.430264+00:00
56,14,2082/83,123,2.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:11.430267+00:00,2026-03-14 13:16:11.430268+00:00
57,14,2082/83,117,2.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:11.430271+00:00,2026-03-14 13:16:11.430273+00:00
58,14,2082/83,121,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779411+00:00,2026-03-14 13:16:19.779418+00:00
59,14,2082/83,277,6.0,,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,True,2026-03-14 13:16:19.779421+00:00,2026-03-14 13:16:19.779424+00:00
60,14,2082/83,739,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779426+00:00,2026-03-14 13:16:19.779429+00:00
61,14,2082/83,111,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779431+00:00,2026-03-14 13:16:19.779433+00:00
62,14,2082/83,112,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779435+00:00,2026-03-14 13:16:19.779438+00:00
63,14,2082/83,115,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779440+00:00,2026-03-14 13:16:19.779445+00:00
64,14,2082/83,122,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779447+00:00,2026-03-14 13:16:19.779450+00:00
65,14,2082/83,116,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779452+00:00,2026-03-14 13:16:19.779454+00:00
66,14,2082/83,120,6.0,,0.0,5554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.0,True,2026-03-14 13:16:19.779456+00:00,2026-03-14 13:16:19.779458+00:00
67,14,2082/83,114,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779460+00:00,2026-03-14 13:16:19.779462+00:00
68,14,2082/83,118,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779464+00:00,2026-03-14 13:16:19.779466+00:00
69,14,2082/83,665,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779489+00:00,2026-03-14 13:16:19.779492+00:00
70,14,2082/83,108,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779495+00:00,2026-03-14 13:16:19.779498+00:00
71,14,2082/83,110,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779500+00:00,2026-03-14 13:16:19.779502+00:00
72,14,2082/83,119,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779505+00:00,2026-03-14 13:16:19.779521+00:00
73,14,2082/83,113,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779524+00:00,2026-03-14 13:16:19.779527+00:00
74,14,2082/83,107,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779529+00:00,2026-03-14 13:16:19.779531+00:00
75,14,2082/83,109,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779533+00:00,2026-03-14 13:16:19.779535+00:00
76,14,2082/83,104,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779537+00:00,2026-03-14 13:16:19.779539+00:00
77,14,2082/83,123,6.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:19.779541+00:00,2026-03-14 13:16:19.779543+00:00
78,14,2082/83,117,6.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:19.779546+00:00,2026-03-14 13:16:19.779548+00:00
80,14,2082/83,277,5.0,,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,True,2026-03-14 13:16:27.034243+00:00,2026-03-14 13:16:27.034247+00:00
81,14,2082/83,739,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034251+00:00,2026-03-14 13:16:27.034255+00:00
82,14,2082/83,111,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034257+00:00,2026-03-14 13:16:27.034260+00:00
83,14,2082/83,112,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034264+00:00,2026-03-14 13:16:27.034267+00:00
84,14,2082/83,115,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034271+00:00,2026-03-14 13:16:27.034273+00:00
85,14,2082/83,122,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034276+00:00,2026-03-14 13:16:27.034281+00:00
86,14,2082/83,116,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034284+00:00,2026-03-14 13:16:27.034286+00:00
87,14,2082/83,120,5.0,,0.0,5554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.0,True,2026-03-14 13:16:27.034288+00:00,2026-03-14 13:16:27.034291+00:00
88,14,2082/83,114,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034295+00:00,2026-03-14 13:16:27.034298+00:00
89,14,2082/83,118,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034301+00:00,2026-03-14 13:16:27.034303+00:00
90,14,2082/83,665,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034306+00:00,2026-03-14 13:16:27.034309+00:00
91,14,2082/83,108,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034311+00:00,2026-03-14 13:16:27.034315+00:00
92,14,2082/83,110,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034318+00:00,2026-03-14 13:16:27.034321+00:00
93,14,2082/83,119,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034324+00:00,2026-03-14 13:16:27.034326+00:00
94,14,2082/83,113,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034330+00:00,2026-03-14 13:16:27.034333+00:00
95,14,2082/83,107,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034335+00:00,2026-03-14 13:16:27.034338+00:00
96,14,2082/83,109,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034344+00:00,2026-03-14 13:16:27.034348+00:00
97,14,2082/83,104,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034351+00:00,2026-03-14 13:16:27.034355+00:00
98,14,2082/83,123,5.0,,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,True,2026-03-14 13:16:27.034358+00:00,2026-03-14 13:16:27.034361+00:00
99,14,2082/83,117,5.0,,0.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.0,True,2026-03-14 13:16:27.034363+00:00,2026-03-14 13:16:27.034366+00:00
79,14,2082/83,121,5.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12000.0,True,2026-03-14 13:16:27.034231+00:00,2026-03-14 13:21:42.679623+00:00
